species	dex	kind	upstream_path	git_blob	size	sha256	local_path
INCINEROAR	727	icon	graphics/pokedex/pokeicon/0727.png	1fddb05320e7cf7675e8d5a9e0630a4edc0deb9e	567	940ecf991e3d55a57761f4ecad82df02c27c53eeb974c46170642e6a93cdbdab	assets/starter_species_67/source/icons/normal/0727.png
INCINEROAR	727	icon_shiny	graphics/pokedex/pokeicon/0727s.png	ca43c5846df42716382ac5e8aa97687483431c6b	498	8288f203c3e28b05a0b1a9dd9c52e7367c5c5ecb32ea3cbcb12dc095c67ae7f3	assets/starter_species_67/source/icons/shiny/0727.png
POPPLIO	728	back	graphics/pokedex/pokeback/0728.png	fe6a95e8edd15b12d10c64bd2d9de1638c44649b	672	eb73f5b7134b283f2877622d251507e356c06d9cd7bf7047220ced32a4ab4bb9	assets/starter_species_67/battle/normal/back/0728.png
POPPLIO	728	back_shiny	graphics/pokedex/pokebackshiny/0728s.png	9d45927cfd75d936a05e09c3ae18870254bf3f14	669	d005678e75e2d33b7b1c90942deb3bd329293bce54f672a8d357313e1e205bb7	assets/starter_species_67/battle/shiny/back/0728.png
POPPLIO	728	character	graphics/characters/0728.png	a765522ff46494268e9901c819779841e76dd3ad	2095	85f3c9b9eb5cc08641291aa260e26f749af72285c9a06bd682852a2524732e79	assets/starter_species_67/source/characters/normal/0728.png
POPPLIO	728	character_shiny	graphics/characters/0728s.png	78e6a17a80b06c8eb21fece36807cc1496ad641f	2093	5e6baecb009d029074b5bff5ca9af0b0caeea4ccf73d6a13b119a6d1668d62d5	assets/starter_species_67/source/characters/shiny/0728.png
POPPLIO	728	cry	audio/se/cries/0728.ogg	7bf136f6981b082b3a79b223f3e5376e3c5629bf	10225	f5f27d2b28e8aa7a99b8a65cb8f65bbe75462cda858283fc2555385659f87aa9	assets/starter_species_67/cries/0728.ogg
POPPLIO	728	data	Data/Studio/pokemon/popplio.json	2e2a97289206eddf079840c082d2dac50c65bf38	7354	82e3ef8ea4ae83982f64c1746a82324c773faf7c07847f62159eb58ba65fe537	assets/starter_species_67/source/pokemon/popplio.json
POPPLIO	728	front	graphics/pokedex/pokefront/0728.png	f6ae7e7af49a36e40cd5d0dea0573045eb98c3a9	779	96b1dcbbdc1198dc7b6b5b0f48704d9ff166968a4a25f21e0588e8c9949209dc	assets/starter_species_67/battle/normal/front/0728.png
POPPLIO	728	front_shiny	graphics/pokedex/pokefrontshiny/0728s.png	fd13248ca18f7e1b8ec47c89109185a9b40089e8	775	74137c8dabbce78bd95f01dd9c5cb675b943510ea005b185964b32a5f2169e0c	assets/starter_species_67/battle/shiny/front/0728.png
POPPLIO	728	icon	graphics/pokedex/pokeicon/0728.png	546f6edebafe963497ce97ec1681798322710fe7	472	adc996097533aa0a0f2b3669376b37e8dfaa73d636755bee927a9dcd607f0182	assets/starter_species_67/source/icons/normal/0728.png
POPPLIO	728	icon_shiny	graphics/pokedex/pokeicon/0728s.png	111419f760a57614893f1ff5eb0f38522119d11d	393	1ce052b9fb3e72d94468c1c62a39b52467ca945f97956997095b135977ad1809	assets/starter_species_67/source/icons/shiny/0728.png
BRIONNE	729	back	graphics/pokedex/pokeback/0729.png	69bd9802b3dfa95721263865ff74d91e85ae3580	903	25242d6c4557a59c1d9a8b9ebe7fc64f720580f61e9a177ef5b7788b2cf7c008	assets/starter_species_67/battle/normal/back/0729.png
BRIONNE	729	back_shiny	graphics/pokedex/pokebackshiny/0729s.png	b8600badc222c40fee925594d54f3d6cc9cbc018	899	13446155826f5bbff0e7139da50b2bd2e59596fa9ca870f7944fc061bfd4ca2c	assets/starter_species_67/battle/shiny/back/0729.png
BRIONNE	729	character	graphics/characters/0729.png	e58ebc60a8f79ec4a0ed209e3d779c7f77dd0326	2240	05d78e3bcb1530bbf9bfc63a1bbe481ada6245c1a3dc346faade216490baec8c	assets/starter_species_67/source/characters/normal/0729.png
BRIONNE	729	character_shiny	graphics/characters/0729s.png	d47f88ae5f0aeafc9b2be290551d29d60199b336	2239	2199e76ed9511e58162adbb4223d0c10e28ac4e744ea824d6ba79eb57987067f	assets/starter_species_67/source/characters/shiny/0729.png
BRIONNE	729	cry	audio/se/cries/0729.ogg	77990b6fb50337d181e861cf23dae406c131ab92	14144	1479360713476ca5b1dc4503af188f564bedb0d062ae7471e8ddab1f6a044c5f	assets/starter_species_67/cries/0729.ogg
BRIONNE	729	data	Data/Studio/pokemon/brionne.json	067d8b0a5d770277ba44ab7c4d12eb118726cdcf	7034	57799aea533c8ce374f7e5a0181fa91741bf4dce306ca0aecd7babf71b3e6553	assets/starter_species_67/source/pokemon/brionne.json
BRIONNE	729	front	graphics/pokedex/pokefront/0729.png	76d2a25d876fa7940656daf7afd6539deaaefc8c	1026	28cd39d2ae2bb6361680359e37295c9eeaa38b48a674abde04e75b856478794c	assets/starter_species_67/battle/normal/front/0729.png
BRIONNE	729	front_shiny	graphics/pokedex/pokefrontshiny/0729s.png	b322e63a01e3733fffe012c67b57a3171e4e8a5b	1017	cb83d0837706262deff79460f2eaa3923ebc0cc030ec3387405ffb5b261df055	assets/starter_species_67/battle/shiny/front/0729.png
BRIONNE	729	icon	graphics/pokedex/pokeicon/0729.png	a90b6cc0d0c219c2578ac31666b85067cc5aeeee	556	38e30a983dde5a7f09a50242b58b608c77d6db301be37f0d0be3403c475c09a9	assets/starter_species_67/source/icons/normal/0729.png
BRIONNE	729	icon_shiny	graphics/pokedex/pokeicon/0729s.png	8b6b1287e36f3c5e6a2777e7d0844d089e8d4a3b	472	3867cf6e43849c6133083d384d40265b3bf4746991133db509c6edee2b8906d9	assets/starter_species_67/source/icons/shiny/0729.png
PRIMARINA	730	back	graphics/pokedex/pokeback/0730.png	5f8178e4b63ca70bde13f9173e9e6dc8e9cb0609	1519	f97a3cde8403ceeeeeee38302378e9425a6de205a3b100cfe1e8d199ad5e3b92	assets/starter_species_67/battle/normal/back/0730.png
PRIMARINA	730	back_shiny	graphics/pokedex/pokebackshiny/0730s.png	1bba0bb168512ef4333ded7a0519726c3d6f4b6c	1516	4c39bd6bfbc6013986981d1923090e15884d6888a16070f9cdbd43079e285068	assets/starter_species_67/battle/shiny/back/0730.png
PRIMARINA	730	character	graphics/characters/0730.png	f344532cc8fa03d5320b90b3f23d247c3adc3630	3272	1dd8a07d2b55d0ecb28b03f1d9d653c18042d434bac6e9bda1c452e9294844e1	assets/starter_species_67/source/characters/normal/0730.png
PRIMARINA	730	character_shiny	graphics/characters/0730s.png	847f63fc71c05bb32f5b53783e2e904e175ffa63	3271	d6784bcb0e2a57c1a58f7399018f14250083dfab57ec3d1f0ee2f26866bb4470	assets/starter_species_67/source/characters/shiny/0730.png
PRIMARINA	730	cry	audio/se/cries/0730.ogg	23b72707aa4e1abf50cf6583bbadfe6704e604c2	16253	fb22fe4692794533276c3331834da8535b0d0bf8d3dfd398aa57f321f5d2c153	assets/starter_species_67/cries/0730.ogg
PRIMARINA	730	data	Data/Studio/pokemon/primarina.json	ad9a8e711b6f7481cbd37f7c54609b4c8d4ab1f8	8062	78fee48a3932195035c7f01fe48d3c5ae67e477f935930dc9c2dbfc750bccacf	assets/starter_species_67/source/pokemon/primarina.json
PRIMARINA	730	front	graphics/pokedex/pokefront/0730.png	5580b3221735546b12bd6010223c8c4f287e712f	1667	69dc21e79162048921683d8ee8834d4cc0ca09ac8d4deea15f78d5f7334cf238	assets/starter_species_67/battle/normal/front/0730.png
PRIMARINA	730	front_shiny	graphics/pokedex/pokefrontshiny/0730s.png	6017d33872ac9e6bd33b186cbdad1b4efc681782	1667	517d045b560ef0c5ae30f093013b2c97efe8f50f57112cbbd1ae052ef604276d	assets/starter_species_67/battle/shiny/front/0730.png
PRIMARINA	730	icon	graphics/pokedex/pokeicon/0730.png	cc915c4e978115d61b4b634ecaefa3335d06c9d1	669	44763cf931a86e94dfd65c3b1c8bc81e4ef7d5ade08897d139b55611170f663b	assets/starter_species_67/source/icons/normal/0730.png
PRIMARINA	730	icon_shiny	graphics/pokedex/pokeicon/0730s.png	29120e939f6820f9991fa375593334766c7ff720	621	a4f3cef482f5cd049712bebbc7e521e2e69c8a694a413bdfe99e51a75749d6c6	assets/starter_species_67/source/icons/shiny/0730.png
